filename,width,height,class,xmin,ymin,xmax,ymax
85200011_RigV1_2550.Out36 Sphere2018.04.05-20.40.56.png,1280,720,85200011,564.999512,262.940857,714.999512,622.940857
16293119_BetaRigV1_1978.Out18 Sphere2018.04.06-13.06.59.png,1280,720,16293119,652.553345,264.819031,802.553345,624.819031
50952880_RigV1_1978.Out35 Sphere2018.04.06-12.52.33.png,1280,720,50952880,545.0006099999999,427.94055199999997,735.0006099999999,617.9405519999999
52644170_AlphaRigV1_1978.Far24 Sphere2018.04.06-12.56.41.png,1280,720,52644170,458.26916500000004,263.37744100000003,608.269165,623.377441
53038403_RigV1_1978.Far17 Sphere2018.04.06-12.57.47.png,1280,720,53038403,565.0006099999999,262.941162,715.0006099999999,622.941162
13462173_2_RigV1_1978.Far32 Sphere2018.04.06-12.50.41.png,1280,720,13462173_2,544.9998780000001,427.94122300000004,734.9998780000001,617.941223
47137519_BetaRigV1_1978.Out31 Sphere2018.04.06-12.54.56.png,1280,720,47137519,761.0051269999999,276.952209,911.0051269999999,636.952209
BarefootRiesling_AlphaRigV1_1978.Far6 Sphere2018.04.06-13.14.47.png,1280,720,BarefootRiesling,446.060486,267.020508,596.0604860000001,627.0205080000001
13300536_BetaRigV1_1978.Far7 Sphere2018.04.06-13.03.46.png,1280,720,13300536,795.016846,264.955872,945.0168460000001,624.955872
Barefoot_Moscato_RigV1_1978.Far29 Sphere2018.04.06-13.11.29.png,1280,720,Barefoot_Moscato,565.000488,262.941101,715.000488,622.941101
CaliforniaRootsMoscato_RigV1_2550.Far22 Sphere2018.04.05-20.17.26.png,1280,720,CaliforniaRootsMoscato,564.999512,262.941162,714.999512,622.941162
50441825_AlphaRigV1_1978.Out29 Sphere2018.04.06-12.50.00.png,1280,720,50441825,441.89660599999996,434.053955,631.8966059999999,624.053955
16293119_RigV1_1978.Far28 Sphere2018.04.06-13.06.33.png,1280,720,16293119,564.999634,262.940979,714.999634,622.940979
Barefoot_Red_Moscato_AlphaRigV1_1978.Out33 Sphere2018.04.06-13.14.35.png,1280,720,Barefoot_Red_Moscato,444.542175,268.359985,594.542175,628.3599849999999
California_Roots_Pinot_Grigio_RigV1_2550.Far2 Sphere2018.04.05-20.18.19.png,1280,720,California_Roots_Pinot_Grigio,564.9999389999999,262.940613,714.9999389999999,622.940613
BarefootRiesling_RigV1_2550.Out26 Sphere2018.04.05-20.13.11.png,1280,720,BarefootRiesling,564.9999389999999,262.941162,714.9999389999999,622.941162
BarefootCabernetSauvignon_BetaRigV1_1978.Out6 Sphere2018.04.06-13.09.14.png,1280,720,BarefootCabernetSauvignon,690.6424559999999,266.565186,840.642456,626.565186
47137519_BetaRigV1_2550.Far15 Sphere2018.04.05-20.35.06.png,1280,720,47137519,694.6881099999999,268.707397,844.6881099999999,628.707397
13462173_2_RigV1_1978.Far4 Sphere2018.04.06-12.50.13.png,1280,720,13462173_2,545.0000610000001,427.940979,735.0000610000001,617.940979
47985484_BetaRigV1_1978.Far4 Sphere2018.04.06-12.55.08.png,1280,720,47985484,674.383545,263.400391,824.383545,623.400391
JoelGott815CabernetSauvignon_RigV1_2550.Out34 Sphere2018.04.05-20.21.54.png,1280,720,JoelGott815CabernetSauvignon,564.9999389999999,262.940796,714.9999389999999,622.940796
47934912_RigV1_1978.Out24 Sphere2018.04.06-13.03.24.png,1280,720,47934912,564.999146,262.940796,714.999146,622.940796
Barefoot_Pinot_Noir_RigV1_1978.Out20 Sphere2018.04.06-13.13.09.png,1280,720,Barefoot_Pinot_Noir,565.0,262.94104,715.0,622.94104
15207232_AlphaRigV1_2550.Far10 Sphere2018.04.05-20.41.08.png,1280,720,15207232,392.415833,264.879639,542.415833,624.879639
50441825_BetaRigV1_2550.Far2 Sphere2018.04.05-20.29.59.png,1280,720,50441825,756.4832759999999,436.02697800000004,946.4832759999999,626.026978
47137519_AlphaRigV1_1978.Out19 Sphere2018.04.06-12.54.44.png,1280,720,47137519,430.20336900000007,272.953552,580.2033690000001,632.953552
Barefoot_Moscato_RigV1_1978.Far34 Sphere2018.04.06-13.11.34.png,1280,720,Barefoot_Moscato,565.0006099999999,262.940674,715.0006099999999,622.9406740000001
sutterHomeBox_AlphaRigV1_2550.Far35 Sphere2018.04.05-20.23.47.png,1280,720,sutterHomeBox,444.406311,265.67028799999997,594.4063110000001,625.670288
BarefootRiesling_RigV1_1978.Out17 Sphere2018.04.06-13.15.33.png,1280,720,BarefootRiesling,565.0000610000001,262.94104,715.0000610000001,622.94104
CaliforniaRootsMoscato_AlphaRigV1_1978.Far20 Sphere2018.04.06-13.19.55.png,1280,720,CaliforniaRootsMoscato,371.07937599999997,277.367371,521.079346,637.367371
California_Roots_Pinot_Grigio_BetaRigV1_2550.Out23 Sphere2018.04.05-20.19.16.png,1280,720,California_Roots_Pinot_Grigio,645.262329,263.487549,795.262329,623.4875490000001
BarefootCabernetSauvignon_BetaRigV1_2550.Far28 Sphere2018.04.05-20.06.31.png,1280,720,BarefootCabernetSauvignon,620.690796,263.894775,770.690796,623.894775
47934912_AlphaRigV1_2550.Far27 Sphere2018.04.05-20.43.52.png,1280,720,47934912,396.599396,271.373291,546.599365,631.373291
13462173_2_AlphaRigV1_1978.Far12 Sphere2018.04.06-12.50.21.png,1280,720,13462173_2,477.600586,429.48968499999995,667.600586,619.489685
JoelGott815CabernetSauvignon_AlphaRigV1_2550.Far17 Sphere2018.04.05-20.21.02.png,1280,720,JoelGott815CabernetSauvignon,506.376709,264.346252,656.376709,624.3462519999999
47934912_AlphaRigV1_2550.Far20 Sphere2018.04.05-20.43.45.png,1280,720,47934912,361.146606,279.60943599999996,511.14660599999996,639.6094360000001
Barefoot_Pinot_Noir_BetaRigV1_2550.Out23 Sphere2018.04.05-20.10.42.png,1280,720,Barefoot_Pinot_Noir,726.626221,265.13378900000004,876.6262210000001,625.133789
85669500_BetaRigV1_1978.Far17 Sphere2018.04.06-12.52.53.png,1280,720,85669500,630.901184,430.804626,820.901184,620.804626
JoelGott815CabernetSauvignon_RigV1_1978.Out15 Sphere2018.04.06-13.24.06.png,1280,720,JoelGott815CabernetSauvignon,565.0002440000001,262.940613,715.0002440000001,622.940613
50952880_AlphaRigV1_1978.Far16 Sphere2018.04.06-12.51.39.png,1280,720,50952880,329.592468,429.963867,519.5924679999999,619.9638669999999
50952880_BetaRigV1_1978.Far1 Sphere2018.04.06-12.51.24.png,1280,720,50952880,641.4200440000001,428.329346,831.4200440000001,618.329346
CaliforniaRootCabernet_AlphaRigV1_1978.Far25 Sphere2018.04.06-13.17.33.png,1280,720,CaliforniaRootCabernet,354.533142,270.694031,504.533142,630.694031
13300536_BetaRigV1_2550.Out5 Sphere2018.04.05-20.45.19.png,1280,720,13300536,806.683289,267.462769,956.6832890000001,627.4627690000001
BarefootSweetRed_RigV1_1978.Out7 Sphere2018.04.06-13.16.36.png,1280,720,BarefootSweetRed,564.999695,262.941101,714.999695,622.941101
Barefoot_Pinot_Noir_BetaRigV1_2550.Out8 Sphere2018.04.05-20.10.27.png,1280,720,Barefoot_Pinot_Noir,798.710632,267.366455,948.710632,627.366455
Barefoot_Red_Moscato_BetaRigV1_1978.Far17 Sphere2018.04.06-13.13.44.png,1280,720,Barefoot_Red_Moscato,690.472412,269.020386,840.472412,629.020386
California_Root_Chardonnay_RigV1_2550.Far7 Sphere2018.04.05-20.15.58.png,1280,720,California_Root_Chardonnay,564.9998780000001,262.940857,714.9998780000001,622.940857
JoelGott815CabernetSauvignon_AlphaRigV1_1978.Far9 Sphere2018.04.06-13.23.25.png,1280,720,JoelGott815CabernetSauvignon,392.024475,272.07842999999997,542.024475,632.07843
BarefootCabernetSauvignon_RigV1_2550.Far24 Sphere2018.04.05-20.06.27.png,1280,720,BarefootCabernetSauvignon,564.9992679999999,262.940796,714.9992679999999,622.940796
16293119_RigV1_2550.Out4 Sphere2018.04.05-20.47.44.png,1280,720,16293119,565.000549,262.940735,715.000549,622.940735
CaliforniaRootCabernet_BetaRigV1_1978.Out9 Sphere2018.04.06-13.17.52.png,1280,720,CaliforniaRootCabernet,675.231689,265.540588,825.231689,625.540588
47934912_AlphaRigV1_2550.Far15 Sphere2018.04.05-20.43.40.png,1280,720,47934912,446.049866,267.799805,596.0498660000001,627.799805
17125355_BetaRigV1_1978.Far10 Sphere2018.04.06-13.07.30.png,1280,720,17125355,713.864685,263.85546899999997,863.864685,623.8554690000001
14985647_AlphaRigV1_1978.Far33 Sphere2018.04.06-13.05.25.png,1280,720,14985647,366.857025,269.29528799999997,516.857056,629.295288
California_Root_Chardonnay_AlphaRigV1_2550.Far32 Sphere2018.04.05-20.16.23.png,1280,720,California_Root_Chardonnay,433.99865700000004,270.10485800000004,583.998657,630.104858
BarefootRiesling_AlphaRigV1_2550.Out2 Sphere2018.04.05-20.12.47.png,1280,720,BarefootRiesling,375.244324,282.32959,525.244324,642.32959
sutterHomeBox_BetaRigV1_2550.Far5 Sphere2018.04.05-20.23.17.png,1280,720,sutterHomeBox,749.475708,269.32379199999997,899.475708,629.323792
Barefoot_Moscato_AlphaRigV1_2550.Out29 Sphere2018.04.05-20.09.34.png,1280,720,Barefoot_Moscato,374.702698,285.303406,524.702698,645.303406
85200011_BetaRigV1_1978.Out18 Sphere2018.04.06-12.59.38.png,1280,720,85200011,707.760315,267.89709500000004,857.760315,627.897095
47934912_BetaRigV1_2550.Far15 Sphere2018.04.05-20.43.40.png,1280,720,47934912,642.829346,265.03137200000003,792.829346,625.0313719999999
BarefootCabernetSauvignon_AlphaRigV1_2550.Far22 Sphere2018.04.05-20.06.25.png,1280,720,BarefootCabernetSauvignon,444.396912,269.502808,594.396912,629.502808
47137519_AlphaRigV1_2550.Out24 Sphere2018.04.05-20.35.50.png,1280,720,47137519,420.42221100000006,274.539429,570.422241,634.539429
53038403_RigV1_1978.Out18 Sphere2018.04.06-12.58.23.png,1280,720,53038403,565.0002440000001,262.940735,715.0002440000001,622.940735
BarefootChardonnay_BetaRigV1_1978.Out23 Sphere2018.04.06-13.10.45.png,1280,720,BarefootChardonnay,714.75769,264.175964,864.75769,624.175964
53038403_BetaRigV1_2550.Out29 Sphere2018.04.05-20.39.36.png,1280,720,53038403,726.434937,279.113525,876.4349369999999,639.113525
15207232_RigV1_2550.Far11 Sphere2018.04.05-20.41.09.png,1280,720,15207232,565.000488,262.940735,715.000488,622.940735
52644170_BetaRigV1_1978.Far3 Sphere2018.04.06-12.56.20.png,1280,720,52644170,656.7596440000001,265.32757599999997,806.7596440000001,625.327576
BarefootChardonnay_RigV1_1978.Out4 Sphere2018.04.06-13.10.25.png,1280,720,BarefootChardonnay,565.0007320000001,262.94104,715.0007320000001,622.94104
BarefootRiesling_BetaRigV1_1978.Far10 Sphere2018.04.06-13.14.51.png,1280,720,BarefootRiesling,710.709717,263.817566,860.709717,623.817566
50952880_AlphaRigV1_1978.Out26 Sphere2018.04.06-12.52.24.png,1280,720,50952880,410.395355,437.255066,600.395386,627.255066
sutterHomeBox_RigV1_1978.Out14 Sphere2018.04.06-13.26.32.png,1280,720,sutterHomeBox,564.999634,262.940857,714.999634,622.940857
47137519_AlphaRigV1_2550.Far6 Sphere2018.04.05-20.34.57.png,1280,720,47137519,356.78299,276.231018,506.78299000000004,636.231018
16293119_AlphaRigV1_2550.Far27 Sphere2018.04.05-20.47.33.png,1280,720,16293119,369.98870800000003,274.186096,519.988708,634.186096
85200011_RigV1_2550.Far22 Sphere2018.04.05-20.40.06.png,1280,720,85200011,564.999512,262.941162,714.999512,622.941162
47985484_AlphaRigV1_2550.Far7 Sphere2018.04.05-20.36.11.png,1280,720,47985484,433.632843,263.996948,583.6328129999999,623.9969480000001
CaliforniaRootCabernet_BetaRigV1_2550.Out30 Sphere2018.04.05-20.15.43.png,1280,720,CaliforniaRootCabernet,663.3854980000001,266.930725,813.3854980000001,626.930725
JoelGott815CabernetSauvignon_RigV1_2550.Far10 Sphere2018.04.05-20.20.54.png,1280,720,JoelGott815CabernetSauvignon,564.999634,262.940796,714.999634,622.940796
JoelGott815CabernetSauvignon_BetaRigV1_1978.Out36 Sphere2018.04.06-13.24.27.png,1280,720,JoelGott815CabernetSauvignon,622.8912349999999,263.668579,772.8912349999999,623.668579
California_Root_Chardonnay_RigV1_2550.Out17 Sphere2018.04.05-20.16.43.png,1280,720,California_Root_Chardonnay,565.000854,262.940857,715.000854,622.940857
53038403_AlphaRigV1_2550.Far7 Sphere2018.04.05-20.38.38.png,1280,720,53038403,476.44299299999994,263.423279,626.442993,623.423279
13462173_2_AlphaRigV1_2550.Far26 Sphere2018.04.05-20.31.36.png,1280,720,13462173_2,440.630188,431.48645,630.630188,621.48645
Barefoot_Pinot_Noir_RigV1_1978.Far9 Sphere2018.04.06-13.12.22.png,1280,720,Barefoot_Pinot_Noir,564.999512,262.941162,714.999512,622.941162
13300260_RigV1_1978.Far22 Sphere2018.04.06-13.01.33.png,1280,720,13300260,564.9998780000001,262.940796,714.9998780000001,622.940796
CaliforniaRootCabernet_BetaRigV1_2550.Out17 Sphere2018.04.05-20.15.30.png,1280,720,CaliforniaRootCabernet,770.478149,266.441223,920.478149,626.441223
California_Root_Chardonnay_AlphaRigV1_2550.Far12 Sphere2018.04.05-20.16.03.png,1280,720,California_Root_Chardonnay,481.701294,265.518311,631.7012940000001,625.518311
Barefoot_Pinot_Noir_BetaRigV1_1978.Far34 Sphere2018.04.06-13.12.48.png,1280,720,Barefoot_Pinot_Noir,666.9161379999999,264.635559,816.9161379999999,624.635559
85200011_BetaRigV1_2550.Far9 Sphere2018.04.05-20.39.54.png,1280,720,85200011,676.555908,267.110718,826.555908,627.110718
13300536_RigV1_1978.Out13 Sphere2018.04.06-13.04.26.png,1280,720,13300536,565.0001219999999,262.941284,715.0001219999999,622.941284
California_Roots_Pinot_Grigio_RigV1_2550.Out36 Sphere2018.04.05-20.19.29.png,1280,720,California_Roots_Pinot_Grigio,564.999512,262.940857,714.999512,622.940857
BarefootChardonnay_BetaRigV1_1978.Far16 Sphere2018.04.06-13.10.03.png,1280,720,BarefootChardonnay,756.9875490000001,264.555969,906.9875490000001,624.555969
13300536_BetaRigV1_1978.Far22 Sphere2018.04.06-13.04.01.png,1280,720,13300536,757.528564,278.372498,907.5285640000001,638.3724980000001
CaliforniaRootsRedBlend_BetaRigV1_2550.Far33 Sphere2018.04.05-20.20.04.png,1280,720,CaliforniaRootsRedBlend,708.509155,266.75689700000004,858.5091550000001,626.756897
13300536_RigV1_1978.Far3 Sphere2018.04.06-13.03.41.png,1280,720,13300536,564.9999389999999,262.94104,714.9999389999999,622.94104
50441825_BetaRigV1_2550.Far5 Sphere2018.04.05-20.30.02.png,1280,720,50441825,746.58252,435.53418,936.5825199999999,625.53418
47934912_AlphaRigV1_1978.Out6 Sphere2018.04.06-13.03.06.png,1280,720,47934912,457.16656500000005,265.617004,607.166565,625.617004
Barefoot_Pinot_Noir_BetaRigV1_1978.Out15 Sphere2018.04.06-13.13.04.png,1280,720,Barefoot_Pinot_Noir,651.1843259999999,264.63562,801.1843259999999,624.63562
47137519_BetaRigV1_1978.Out4 Sphere2018.04.06-12.54.29.png,1280,720,47137519,646.0158690000001,263.27185099999997,796.0158690000001,623.271851
sutterHomeBox_AlphaRigV1_1978.Out2 Sphere2018.04.06-13.26.20.png,1280,720,sutterHomeBox,390.850525,278.589539,540.850525,638.589539
16293119_BetaRigV1_2550.Out29 Sphere2018.04.05-20.48.10.png,1280,720,16293119,688.4250490000001,272.444885,838.4250490000001,632.444885
California_Root_Chardonnay_RigV1_2550.Out32 Sphere2018.04.05-20.16.58.png,1280,720,California_Root_Chardonnay,565.0001219999999,262.941162,715.0001219999999,622.941162
JoelGottSauvignonBlanc2014_RigV1_2550.Far12 Sphere2018.04.05-20.22.10.png,1280,720,JoelGottSauvignonBlanc2014,565.0007320000001,262.941467,715.0007320000001,622.941467
53038403_BetaRigV1_2550.Far3 Sphere2018.04.05-20.38.34.png,1280,720,53038403,703.0166019999999,268.661011,853.0166019999999,628.661011
BarefootCabernetSauvignon_BetaRigV1_2550.Far10 Sphere2018.04.05-20.49.43.png,1280,720,BarefootCabernetSauvignon,635.057922,263.26483199999996,785.057922,623.2648320000001
California_Root_Chardonnay_RigV1_1978.Out11 Sphere2018.04.06-13.19.07.png,1280,720,California_Root_Chardonnay,564.999084,262.940979,714.999084,622.940979
California_Roots_Pinot_Grigio_BetaRigV1_1978.Far19 Sphere2018.04.06-13.21.08.png,1280,720,California_Roots_Pinot_Grigio,676.708374,268.206055,826.708374,628.206055
CaliforniaRootsRedBlend_RigV1_1978.Out1 Sphere2018.04.06-13.22.38.png,1280,720,CaliforniaRootsRedBlend,564.9997559999999,262.941162,714.9997559999999,622.941162
California_Root_Chardonnay_BetaRigV1_1978.Out27 Sphere2018.04.06-13.19.24.png,1280,720,California_Root_Chardonnay,628.970093,265.085938,778.970093,625.0859379999999
47985484_AlphaRigV1_2550.Out13 Sphere2018.04.05-20.36.52.png,1280,720,47985484,418.593781,271.631348,568.59375,631.631348
Barefoot_Pinot_Noir_AlphaRigV1_1978.Out25 Sphere2018.04.06-13.13.14.png,1280,720,Barefoot_Pinot_Noir,459.96142599999996,269.012573,609.961426,629.0125730000001
California_Root_Chardonnay_RigV1_2550.Out11 Sphere2018.04.05-20.16.37.png,1280,720,California_Root_Chardonnay,564.9990230000001,262.940857,714.9990230000001,622.940857
13300536_AlphaRigV1_2550.Far26 Sphere2018.04.05-20.45.05.png,1280,720,13300536,506.36157199999997,264.065247,656.361572,624.065247
BarefootChardonnay_BetaRigV1_2550.Out33 Sphere2018.04.05-20.08.25.png,1280,720,BarefootChardonnay,779.393921,281.148499,929.3939210000001,641.148499
13300260_BetaRigV1_2550.Far31 Sphere2018.04.05-20.42.43.png,1280,720,13300260,737.8917849999999,264.742493,887.8917849999999,624.742493
13300536_AlphaRigV1_2550.Out16 Sphere2018.04.05-20.45.30.png,1280,720,13300536,425.756165,271.275085,575.756165,631.275085
California_Roots_Pinot_Grigio_RigV1_1978.Out10 Sphere2018.04.06-13.21.34.png,1280,720,California_Roots_Pinot_Grigio,564.9992679999999,262.941284,714.9992679999999,622.941284
14985647_AlphaRigV1_2550.Far2 Sphere2018.04.05-20.45.54.png,1280,720,14985647,332.85641499999997,272.634949,482.856415,632.634949
47137519_AlphaRigV1_2550.Far2 Sphere2018.04.05-20.34.53.png,1280,720,47137519,455.648254,265.143555,605.648254,625.143555
CaliforniaRootsMoscato_BetaRigV1_2550.Out1 Sphere2018.04.05-20.17.40.png,1280,720,CaliforniaRootsMoscato,765.622925,281.46044900000004,915.622925,641.460449
CaliforniaRootsMoscato_AlphaRigV1_1978.Far4 Sphere2018.04.06-13.19.39.png,1280,720,CaliforniaRootsMoscato,321.908234,265.155273,471.908234,625.1552730000001
13300536_RigV1_1978.Far13 Sphere2018.04.06-13.03.51.png,1280,720,13300536,565.0000610000001,262.940857,715.0000610000001,622.940857
BarefootRiesling_RigV1_2550.Out21 Sphere2018.04.05-20.13.06.png,1280,720,BarefootRiesling,564.999451,262.940674,714.999451,622.9406740000001
CaliforniaRootCabernet_AlphaRigV1_2550.Out16 Sphere2018.04.05-20.15.28.png,1280,720,CaliforniaRootCabernet,425.212708,271.33941699999997,575.212708,631.339417
13300536_RigV1_2550.Far27 Sphere2018.04.05-20.45.05.png,1280,720,13300536,565.000854,262.94104,715.000854,622.94104
JoelGott815CabernetSauvignon_AlphaRigV1_1978.Far2 Sphere2018.04.06-13.23.18.png,1280,720,JoelGott815CabernetSauvignon,420.786926,266.341675,570.786926,626.341675
16293119_RigV1_1978.Far30 Sphere2018.04.06-13.06.35.png,1280,720,16293119,564.9997559999999,262.941101,714.9997559999999,622.941101
85200011_AlphaRigV1_1978.Far1 Sphere2018.04.06-12.58.45.png,1280,720,85200011,466.26000999999997,263.348206,616.26001,623.348206
BarefootCabernetSauvignon_RigV1_2550.Far22 Sphere2018.04.05-20.06.25.png,1280,720,BarefootCabernetSauvignon,564.999512,262.941162,714.999512,622.941162
JoelGottSauvignonBlanc2014_BetaRigV1_2550.Out35 Sphere2018.04.05-20.23.09.png,1280,720,JoelGottSauvignonBlanc2014,681.537109,266.20391800000004,831.537109,626.2039179999999
California_Root_Chardonnay_RigV1_1978.Out26 Sphere2018.04.06-13.19.22.png,1280,720,California_Root_Chardonnay,564.999329,262.940735,714.999329,622.940735
JoelGottSauvignonBlanc2014_RigV1_2550.Far28 Sphere2018.04.05-20.22.26.png,1280,720,JoelGottSauvignonBlanc2014,564.9997559999999,262.941284,714.9997559999999,622.941284
17125355_AlphaRigV1_2550.Far9 Sphere2018.04.05-20.48.28.png,1280,720,17125355,506.30822800000004,264.101563,656.308228,624.1015629999999
CaliforniaRootsRedBlend_RigV1_1978.Out6 Sphere2018.04.06-13.22.43.png,1280,720,CaliforniaRootsRedBlend,564.999634,262.940674,714.999634,622.9406740000001
47934912_BetaRigV1_1978.Far8 Sphere2018.04.06-13.02.33.png,1280,720,47934912,722.840027,267.353455,872.840027,627.3534549999999
13300536_BetaRigV1_2550.Far5 Sphere2018.04.05-20.44.44.png,1280,720,13300536,713.6521,267.11389199999996,863.6521,627.113892
JoelGott815CabernetSauvignon_AlphaRigV1_1978.Far31 Sphere2018.04.06-13.23.47.png,1280,720,JoelGott815CabernetSauvignon,332.94754,264.989563,482.94754000000006,624.989563
CaliforniaRootCabernet_BetaRigV1_1978.Far33 Sphere2018.04.06-13.17.41.png,1280,720,CaliforniaRootCabernet,796.109741,271.518372,946.109741,631.518372
Barefoot_Moscato_BetaRigV1_1978.Far14 Sphere2018.04.06-13.11.14.png,1280,720,Barefoot_Moscato,646.58905,264.206848,796.58905,624.206848
47985484_AlphaRigV1_1978.Out12 Sphere2018.04.06-12.55.51.png,1280,720,47985484,407.315369,268.288208,557.315369,628.288208
47137519_AlphaRigV1_1978.Far5 Sphere2018.04.06-12.53.55.png,1280,720,47137519,338.913208,271.29693599999996,488.913208,631.2969360000001
47137519_AlphaRigV1_2550.Far29 Sphere2018.04.05-20.35.20.png,1280,720,47137519,487.65374800000006,263.29717999999997,637.6537480000001,623.29718
Barefoot_Pinot_Noir_RigV1_1978.Far25 Sphere2018.04.06-13.12.38.png,1280,720,Barefoot_Pinot_Noir,565.0000610000001,262.940613,715.0000610000001,622.940613
85200011_RigV1_2550.Out26 Sphere2018.04.05-20.40.46.png,1280,720,85200011,564.9999389999999,262.941162,714.9999389999999,622.941162
47934912_BetaRigV1_2550.Out14 Sphere2018.04.05-20.44.14.png,1280,720,47934912,726.362915,265.005188,876.362915,625.005188
47985484_AlphaRigV1_1978.Far16 Sphere2018.04.06-12.55.19.png,1280,720,47985484,432.767792,263.714966,582.767822,623.714966
50441825_BetaRigV1_2550.Far3 Sphere2018.04.05-20.30.00.png,1280,720,50441825,702.896667,435.40161100000006,892.896667,625.401611
13462173_2_BetaRigV1_1978.Far25 Sphere2018.04.06-12.50.34.png,1280,720,13462173_2,770.792786,436.831421,960.792786,626.831421
50441825_AlphaRigV1_1978.Out26 Sphere2018.04.06-12.49.57.png,1280,720,50441825,488.514771,429.594543,678.514771,619.5945429999999
sutterHomeBox_BetaRigV1_1978.Far34 Sphere2018.04.06-13.26.17.png,1280,720,sutterHomeBox,718.109802,266.737244,868.109802,626.737244
BarefootCabernetSauvignon_RigV1_2550.Out14 Sphere2018.04.05-20.50.21.png,1280,720,BarefootCabernetSauvignon,565.000366,262.940857,715.000366,622.940857
47137519_RigV1_1978.Far12 Sphere2018.04.06-12.54.02.png,1280,720,47137519,565.000305,262.941284,715.000305,622.941284
CaliforniaRootCabernet_AlphaRigV1_2550.Far8 Sphere2018.04.05-20.14.45.png,1280,720,CaliforniaRootCabernet,351.25152599999996,272.06939700000004,501.25152599999996,632.069397
14985647_RigV1_2550.Out19 Sphere2018.04.05-20.46.46.png,1280,720,14985647,564.9998780000001,262.941223,714.9998780000001,622.941223
JoelGott815CabernetSauvignon_BetaRigV1_2550.Out7 Sphere2018.04.05-20.21.27.png,1280,720,JoelGott815CabernetSauvignon,663.279785,266.966187,813.279785,626.966187
CaliforniaRootsMoscato_RigV1_1978.Far34 Sphere2018.04.06-13.20.09.png,1280,720,CaliforniaRootsMoscato,565.0006099999999,262.940674,715.0006099999999,622.9406740000001
Barefoot_Red_Moscato_BetaRigV1_2550.Far11 Sphere2018.04.05-20.11.08.png,1280,720,Barefoot_Red_Moscato,722.831482,268.497742,872.831482,628.497742
50952880_AlphaRigV1_2550.Far34 Sphere2018.04.05-20.32.58.png,1280,720,50952880,362.67483500000003,433.957825,552.674805,623.957825
CaliforniaRootCabernet_RigV1_1978.Far1 Sphere2018.04.06-13.17.09.png,1280,720,CaliforniaRootCabernet,564.9998780000001,262.940857,714.9998780000001,622.940857
47934912_RigV1_1978.Out15 Sphere2018.04.06-13.03.15.png,1280,720,47934912,565.0002440000001,262.940613,715.0002440000001,622.940613
85200011_RigV1_1978.Far31 Sphere2018.04.06-12.59.15.png,1280,720,85200011,565.0002440000001,262.940918,715.0002440000001,622.940918
52644170_BetaRigV1_2550.Far21 Sphere2018.04.05-20.37.39.png,1280,720,52644170,693.488708,269.88562,843.488708,629.88562
California_Root_Chardonnay_AlphaRigV1_1978.Out15 Sphere2018.04.06-13.19.12.png,1280,720,California_Root_Chardonnay,498.740295,263.94439700000004,648.7402950000001,623.944397
50441825_AlphaRigV1_2550.Out13 Sphere2018.04.05-20.30.45.png,1280,720,50441825,474.546875,429.9729,664.546875,619.9729
JoelGottSauvignonBlanc2014_BetaRigV1_2550.Out33 Sphere2018.04.05-20.23.07.png,1280,720,JoelGottSauvignonBlanc2014,635.058533,264.93158,785.058533,624.9315799999999
16293119_AlphaRigV1_1978.Far35 Sphere2018.04.06-13.06.41.png,1280,720,16293119,327.661438,272.09619100000003,477.661438,632.096191
CaliforniaRootCabernet_BetaRigV1_2550.Out20 Sphere2018.04.05-20.15.33.png,1280,720,CaliforniaRootCabernet,800.389771,267.861023,950.3897710000001,627.861023
sutterHomeBox_BetaRigV1_1978.Out12 Sphere2018.04.06-13.26.30.png,1280,720,sutterHomeBox,676.83606,265.650146,826.83606,625.650146
17125355_AlphaRigV1_1978.Far26 Sphere2018.04.06-13.07.45.png,1280,720,17125355,478.031067,265.26507599999997,628.031067,625.265076
BarefootChardonnay_AlphaRigV1_2550.Far6 Sphere2018.04.05-20.07.22.png,1280,720,BarefootChardonnay,444.653687,267.45575,594.653687,627.45575
15207232_AlphaRigV1_1978.Out16 Sphere2018.04.06-13.00.49.png,1280,720,15207232,447.06713899999994,268.424072,597.067139,628.424072
BarefootSweetRed_AlphaRigV1_2550.Far30 Sphere2018.04.05-20.13.54.png,1280,720,BarefootSweetRed,371.337219,274.33459500000004,521.337219,634.334595
Barefoot_Red_Moscato_AlphaRigV1_1978.Out28 Sphere2018.04.06-13.14.30.png,1280,720,Barefoot_Red_Moscato,503.351318,265.011902,653.351318,625.011902
13300260_RigV1_2550.Out1 Sphere2018.04.05-20.42.47.png,1280,720,13300260,564.999451,262.940796,714.999451,622.940796
50952880_AlphaRigV1_1978.Out34 Sphere2018.04.06-12.52.32.png,1280,720,50952880,363.260742,435.193298,553.2607419999999,625.193298
50952880_AlphaRigV1_1978.Out9 Sphere2018.04.06-12.52.07.png,1280,720,50952880,469.657349,429.159912,659.6573490000001,619.159912
13300260_BetaRigV1_1978.Out15 Sphere2018.04.06-13.02.02.png,1280,720,13300260,801.786621,275.38147000000004,951.7866210000001,635.38147
JoelGottSauvignonBlanc2014_BetaRigV1_1978.Out31 Sphere2018.04.06-13.25.36.png,1280,720,JoelGottSauvignonBlanc2014,698.862976,269.55371099999996,848.862976,629.553711
17125355_BetaRigV1_1978.Far13 Sphere2018.04.06-13.07.33.png,1280,720,17125355,644.331604,263.228027,794.331604,623.228027
